object_id,title,artist,year,image_url,owner,medium,dimensions,classification,creditLine,objectURL,artistULAN_URL,tags,used,date_used
436927,"Masquerade Ball at the Ritz Hotel, Paris",Raimundo de Madrazo y Garreta,1909,https://images.metmuseum.org/CRDImages/ep/web-large/DP-31957-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,35 x 47 in. (88.9 x 119.4 cm),Paintings,"Bequest of Emma T. Gary, 1934",https://www.metmuseum.org/art/collection/search/436927,http://vocab.getty.edu/page/ulan/500001278,Fountains; Interiors; Men; Women; Dancing; Paris,FALSE,
436935,The Tame Magpie,Alessandro Magnasco,1708,https://images.metmuseum.org/CRDImages/ep/web-large/DP-18077-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,25 x 29 1/2 in. (63.5 x 74.9 cm),Paintings,"Purchase, Katherine D. W. Glover Gift, 1984",https://www.metmuseum.org/art/collection/search/436935,http://vocab.getty.edu/page/ulan/500015104,Birds; Children; Men; Women; Cats; Barrels,FALSE,
436942,Ulrich Fugger the Younger (1490–1525),Hans Maler,1525,https://images.metmuseum.org/CRDImages/ep/web-large/DP280794.jpg,"The Metropolitan Museum of Art, New York",Oil on linden,15 7/8 x 12 3/4 in. (40.3 x 32.4 cm),Paintings,"Bequest of Benjamin Altman, 1913",https://www.metmuseum.org/art/collection/search/436942,http://vocab.getty.edu/page/ulan/500024047,Men; Portraits,FALSE,
436944,The Spanish Singer,Edouard Manet,1860,https://images.metmuseum.org/CRDImages/ep/web-large/dp130799.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,58 x 45 in. (147.3 x 114.3 cm),Paintings,"Gift of William Church Osborn, 1949",https://www.metmuseum.org/art/collection/search/436944,http://vocab.getty.edu/page/ulan/500010363,Men; Portraits; Music; Guitars; Musicians; Singers,FALSE,
436950,The Dead Christ with Angels,Edouard Manet,1864,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17679-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,70 5/8 x 59 in. (179.4 x 149.9 cm),Paintings,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",https://www.metmuseum.org/art/collection/search/436950,http://vocab.getty.edu/page/ulan/500010363,Snakes; Angels; Christ,FALSE,
436951,Fishing,Edouard Manet,1863,https://images.metmuseum.org/CRDImages/ep/web-large/DP-25459-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,30 1/4 x 48 1/2 in. (76.8 x 123.2 cm),Paintings,"Purchase, Mr. and Mrs. Richard J. Bernhard Gift, 1957",https://www.metmuseum.org/art/collection/search/436951,http://vocab.getty.edu/page/ulan/500010363,Men; Women; Fishing; Dogs; Boats,FALSE,
436954,George Moore (1852–1933) at the Café,Edouard Manet,1879,https://images.metmuseum.org/CRDImages/ep/web-large/DP-25220-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,25 3/4 x 32 in. (65.4 x 81.3 cm),Paintings,"Gift of Mrs. Ralph J. Hines, 1955",https://www.metmuseum.org/art/collection/search/436954,http://vocab.getty.edu/page/ulan/500010363,Men; Portraits,FALSE,
436971,The Flood Gate,Emile van Marcke,1890,https://images.metmuseum.org/CRDImages/ep/web-large/DP-23286-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,24 1/2 x 32 1/2 in. (62.2 x 82.6 cm),Paintings,"Bequest of Susan P. Colgate, in memory of her husband, Romulus R. Colgate, 1936",https://www.metmuseum.org/art/collection/search/436971,http://vocab.getty.edu/page/ulan/500013883,Cows; Landscapes,FALSE,
436992,The Sense of Sight,Master of the Annunciation to the Shepherds,1649,https://images.metmuseum.org/CRDImages/ep/web-large/DT8845.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,"Overall, with added strips, 29 7/8 x 24 7/8 in. (75.9 x 63.2 cm); without additions 27 3/4 x 21 3/4 in. (70.5 x 55.2 cm)",Paintings,"The Jack and Belle Linsky Collection, 1982",https://www.metmuseum.org/art/collection/search/436992,(not assigned),Women; Mirrors,FALSE,
437015,Madonna and Child,Master of the Magdalen,1285,https://images.metmuseum.org/CRDImages/ep/web-large/DT279163.jpg,"The Metropolitan Museum of Art, New York",Tempera on wood,"Irregular, 29 1/2 x 18 1/4 in. (74.9 x 46.4 cm)",Paintings,"Gift of Irma N. Straus, 1964",https://www.metmuseum.org/art/collection/search/437015,http://vocab.getty.edu/page/ulan/500023204,Madonna and Child,FALSE,
437067,Johann Joachim Winckelmann (1717–1768),Anton Raphael Mengs,1782,https://images.metmuseum.org/CRDImages/ep/web-large/DP120383.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,25 x 19 3/8 in. (63.5 x 49.2 cm),Paintings,"Harris Brisbane Dick Fund, 1948",https://www.metmuseum.org/art/collection/search/437067,http://vocab.getty.edu/page/ulan/500009824,Men; Portraits,FALSE,
437070,A Musical Party,Gabriël Metsu,1659,https://images.metmuseum.org/CRDImages/ep/web-large/DP145948.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,24 1/2 x 21 3/8 in. (62.2 x 54.3 cm),Paintings,"Marquand Collection, Gift of Henry G. Marquand, 1890",https://www.metmuseum.org/art/collection/search/437070,http://vocab.getty.edu/page/ulan/500010491,Musical Instruments; Interiors; Men; Women; Party; Music; Lutes,FALSE,
437074,A Cavalry Engagement,Adam Frans van der Meulen,1690,https://images.metmuseum.org/CRDImages/ep/web-large/ep71.96.R.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,8 5/8 x 12 1/2 in. (21.9 x 31.8 cm),Paintings,"Purchase, 1871",https://www.metmuseum.org/art/collection/search/437074,http://vocab.getty.edu/page/ulan/500025133,Men; Horses; Landscapes,FALSE,
437076,Hannah Mahady,Jeremiah Meyer,1765,https://images.metmuseum.org/CRDImages/ep/web-large/DP-31445-001.jpg,"The Metropolitan Museum of Art, New York",Ivory,"Oval, 7/8 x 5/8 in. (22 x 16 mm)",Miniatures,"The Moses Lazarus Collection, Gift of Josephine and Sarah Lazarus, in memory of their father, 1888–95",https://www.metmuseum.org/art/collection/search/437076,http://vocab.getty.edu/page/ulan/500025649,Portraits; Women,FALSE,
437096,Garden Scene,Jean-François Millet,1854,https://images.metmuseum.org/CRDImages/ep/web-large/DP-22841-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,6 3/4 x 8 3/8 in. (17.1 x 21.3 cm),Paintings,"Bequest of Maria DeWitt Jesup, from the collection of her husband, Morris K. Jesup, 1914",https://www.metmuseum.org/art/collection/search/437096,http://vocab.getty.edu/page/ulan/500012529,Gardens; Men; Women; Gardeners,FALSE,
437098,Shepherdess Seated on a Rock,Jean-François Millet,1856,https://images.metmuseum.org/CRDImages/ep/web-large/DP140429.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,14 1/8 x 11 1/8 in. (35.9 x 28.3 cm),Paintings,"Gift of Douglas Dillon, 1983",https://www.metmuseum.org/art/collection/search/437098,http://vocab.getty.edu/page/ulan/500012529,Women; Shepherds; Knitting,FALSE,
437103,Harbor Scene: An English Ship with Sails Loosened Firing a Gun,Peter Monamy,1749,https://images.metmuseum.org/CRDImages/ep/web-large/DP169404.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,48 x 59 in. (121.9 x 149.9 cm),Paintings,"Gift of William P. Clyde, 1960",https://www.metmuseum.org/art/collection/search/437103,http://vocab.getty.edu/page/ulan/500011814,Ships; Harbors,FALSE,
437141,Portrait of a Man,Monogrammist IS,1621,https://images.metmuseum.org/CRDImages/ep/web-large/28875.jpg,"The Metropolitan Museum of Art, New York",Oil on copper,"Oval, 4 1/8 x 3 5/8 in. (105 x 91 mm)",Miniatures,"Bequest of Mary Anna Palmer Draper, 1914",https://www.metmuseum.org/art/collection/search/437141,http://vocab.getty.edu/page/ulan/500009632,Men; Portraits,FALSE,
437143,Portrait of a Man in White,Monogrammist LAM,1574,https://images.metmuseum.org/CRDImages/ep/web-large/32.100.119.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,16 1/8 x 9 1/2 in. (41 x 24.1 cm),Paintings,"The Friedsam Collection, Bequest of Michael Friedsam, 1931",https://www.metmuseum.org/art/collection/search/437143,http://vocab.getty.edu/page/ulan/500032564,Men; Portraits,FALSE,
437154,Portrait of a Young Boy,Paulus Moreelse,1638,https://images.metmuseum.org/CRDImages/ep/web-large/DP145934.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,"Oval, 23 x 19 5/8 in. (58.4 x 49.8 cm)",Paintings,"Bequest of Alexandrine Sinsheimer, 1958",https://www.metmuseum.org/art/collection/search/437154,http://vocab.getty.edu/page/ulan/500006080,Boys; Portraits,FALSE,
437156,The Entombment,Moretto da Brescia (Alessandro Bonvicino),1554,https://images.metmuseum.org/CRDImages/ep/web-large/DP-15282-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,94 1/2 x 74 1/2 in. (240 x 189.2 cm),Paintings,"John Stewart Kennedy Fund, 1912",https://www.metmuseum.org/art/collection/search/437156,http://vocab.getty.edu/page/ulan/500007609,Sadness; Christ; Mary Magdalene; Virgin Mary; Entombment,FALSE,
437158,Portrait of a Man,Moretto da Brescia (Alessandro Bonvicino),1525,https://images.metmuseum.org/CRDImages/ep/web-large/DP-25741-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,34 1/4 x 32 in. (87 x 81.3 cm),Paintings,"Rogers Fund, 1928",https://www.metmuseum.org/art/collection/search/437158,http://vocab.getty.edu/page/ulan/500007609,Men; Portraits; Hourglass,FALSE,
437175,Virgin and Child,Bartolomé Estebán Murillo,1679,https://images.metmuseum.org/CRDImages/ep/web-large/DP-14936-010.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,65 1/4 x 43 in. (165.7 x 109.2 cm),Paintings,"Rogers Fund, 1943",https://www.metmuseum.org/art/collection/search/437175,http://vocab.getty.edu/page/ulan/500007425,Madonna and Child,FALSE,
437177,Count Giacomo Durazzo (1717–1794) and Ernestine Aloisia Ungnad von Weissenwolff (1732–1794),Martin van Meytens the Younger,1763,https://images.metmuseum.org/CRDImages/ep/web-large/DP104989.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,90 1/8 x 75 in. (228.9 x 190.5 cm),Paintings,"Gift of Mr. and Mrs. Nate B. Spingold, 1950",https://www.metmuseum.org/art/collection/search/437177,http://vocab.getty.edu/page/ulan/500025098,Couples; Men; Portraits; Women; Dogs,FALSE,
437179,"Near Penshurst, Kent",Patrick Nasmyth,1828,https://images.metmuseum.org/CRDImages/ep/web-large/DP164787.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,27 1/2 x 36 1/4 in. (69.9 x 92.1 cm),Paintings,"Bequest of Maria DeWitt Jesup, from the collection of her husband, Morris K. Jesup, 1914",https://www.metmuseum.org/art/collection/search/437179,http://vocab.getty.edu/page/ulan/500005417,Landscapes,FALSE,
437209,Portrait of a Man,Netherlandish Painter,1549,https://images.metmuseum.org/CRDImages/ep/web-large/DT8858.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,"Overall, with arched top, 8 1/4 x 6 1/2 in. (21 x 16.5 cm); painted surface 8 1/8 x 6 1/8 in. (20.6 x 15.6 cm)",Paintings,"The Jack and Belle Linsky Collection, 1982",https://www.metmuseum.org/art/collection/search/437209,(not assigned),Men; Portraits,FALSE,
437214,A Sermon on Charity (possibly the Conversion of Saint Anthony),Netherlandish (Antwerp Mannerist) Painter,1525,https://images.metmuseum.org/CRDImages/ep/web-large/DT208762.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,33 1/2 x 23 in. (85.1 x 58.4 cm),Paintings,"Rogers Fund, 1908",https://www.metmuseum.org/art/collection/search/437214,(not assigned),Interiors; Churches; Children; Men; Women; Reading; Dogs; Saint Anthony,FALSE,
437217,Moses and Aaron before Pharaoh: An Allegory of the Dinteville Family,Master of the Dinteville Allegory,1537,https://images.metmuseum.org/CRDImages/ep/web-large/DT1462.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,69 1/2 x 75 7/8 in. (176.5 x 192.7 cm),Paintings,"Wentworth Fund, 1950",https://www.metmuseum.org/art/collection/search/437217,http://vocab.getty.edu/page/ulan/500197641,Men; Serpents; Moses; Aaron,FALSE,
437218,The Card Party,Caspar Netscher,1670,https://images.metmuseum.org/CRDImages/ep/web-large/DP143200.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,19 3/4 x 17 3/4 in. (50.2 x 45.1 cm),Paintings,"Marquand Collection, Gift of Henry G. Marquand, 1889",https://www.metmuseum.org/art/collection/search/437218,http://vocab.getty.edu/page/ulan/500019639,Interiors; Men; Women; Playing Cards; Dogs; Games,FALSE,
437226,Portrait of a Woman,James Nixon,1795,https://images.metmuseum.org/CRDImages/ep/web-large/175492.jpg,"The Metropolitan Museum of Art, New York",Ivory,"Oval, 2 1/4 x 1 7/8 in. (56 x 47 mm)",Miniatures,"Bequest of Millie Bruhl Fredrick, 1962",https://www.metmuseum.org/art/collection/search/437226,http://vocab.getty.edu/page/ulan/500017124,Portraits; Women,FALSE,
437227,The Love Letter,Jacob Ochtervelt,1673,https://images.metmuseum.org/CRDImages/ep/web-large/DP146509.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,36 x 25 in. (91.4 x 63.5 cm),Paintings,"Gift of Mr. and Mrs. Walter Mendelsohn, 1980",https://www.metmuseum.org/art/collection/search/437227,http://vocab.getty.edu/page/ulan/500017045,Interiors; Women; Reading; Dogs,FALSE,
437235,Ducks Resting in Sunshine,Jean-Baptiste Oudry,1753,https://images.metmuseum.org/CRDImages/ep/web-large/DP356142.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,25 1/2 x 31 3/4 in. (64.8 x 80.6 cm),Paintings,"Purchase, 1871",https://www.metmuseum.org/art/collection/search/437235,http://vocab.getty.edu/page/ulan/500021906,Ducks; Landscapes,FALSE,
437243,Saint Romuald,Pseudo-Palmeruccio,1330,https://images.metmuseum.org/CRDImages/ep/web-large/DT8824.jpg,"The Metropolitan Museum of Art, New York","Tempera on wood, gold ground","Overall, with engaged frame, 18 1/8 x 10 3/4 in. (46 x 27.3 cm)",Paintings,"The Jack and Belle Linsky Collection, 1982",https://www.metmuseum.org/art/collection/search/437243,http://vocab.getty.edu/page/ulan/500031452,Books; Men; Saints,FALSE,
437246,"Interior of Saint Peter's, Rome",Giovanni Paolo Panini,1765,https://images.metmuseum.org/CRDImages/ep/web-large/DP123936.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,29 1/8 x 39 1/4 in. (74 x 99.7 cm),Paintings,"Purchase, 1871",https://www.metmuseum.org/art/collection/search/437246,http://vocab.getty.edu/page/ulan/500018296,Interiors; Churches; Crowd; Rome,FALSE,
437248,Madonna and Child,Paolo di Giovanni Fei,1379,https://images.metmuseum.org/CRDImages/ep/web-large/DP293270.jpg,"The Metropolitan Museum of Art, New York","Tempera on wood, gold ground","Overall, with engaged frame, 34 1/4 x 23 1/4 in. (87 x 59.1 cm); painted surface 27 x 16 7/8 in. (68.6 x 42.9 cm)",Paintings,"Bequest of George Blumenthal, 1941",https://www.metmuseum.org/art/collection/search/437248,http://vocab.getty.edu/page/ulan/500013966,Madonna and Child; Nursing,FALSE,
437257,The Fair at Bezons,Jean-Baptiste Joseph Pater,1738,https://images.metmuseum.org/CRDImages/ep/web-large/DP317732.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,42 x 56 in. (106.7 x 142.2 cm),Paintings,"The Jules Bache Collection, 1949",https://www.metmuseum.org/art/collection/search/437257,http://vocab.getty.edu/page/ulan/500005903,Men; Women; Dancing; Dogs; Crowd,FALSE,
437259,Troops at Rest,Jean-Baptiste Joseph Pater,1730,https://images.metmuseum.org/CRDImages/ep/web-large/DP123852.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,21 1/4 x 25 3/4 in. (54 x 65.4 cm),Paintings,"Bequest of Ethel Tod Humphrys, 1956",https://www.metmuseum.org/art/collection/search/437259,http://vocab.getty.edu/page/ulan/500005903,Tents; Soldiers; Men; Women; Donkeys; Horses,FALSE,
437265,"Maria Luisa of Parma (1751–1819), Later Queen of Spain",Laurent Pécheux,1765,https://images.metmuseum.org/CRDImages/ep/web-large/DP120724.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,90 7/8 x 64 3/4 in. (230.8 x 164.5 cm),Paintings,"Bequest of Annie C. Kane, 1926",https://www.metmuseum.org/art/collection/search/437265,http://vocab.getty.edu/page/ulan/500030196,Portraits; Women,FALSE,
437270,Head of a Man,Vasilii Grigorievich Perov,1882,https://images.metmuseum.org/CRDImages/ep/web-large/ep1975.280.6.bw.R.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas board,20 7/8 x 13 7/8 in. (53 x 35.2 cm),Paintings,"Bequest of Mary Jane Dastich, in memory of her husband, General Frank Dastich, 1975",https://www.metmuseum.org/art/collection/search/437270,http://vocab.getty.edu/page/ulan/500006579,Heads; Men; Portraits,FALSE,
437276,Madonna and Child with Six Saints,Pesellino (Francesco di Stefano),1449,https://images.metmuseum.org/CRDImages/ep/web-large/DP247059.jpg,"The Metropolitan Museum of Art, New York","Tempera on wood, gold ground",8 7/8 x 8 in. (22.5 x 20.3 cm),Paintings,"Bequest of Mary Stillman Harkness, 1950",https://www.metmuseum.org/art/collection/search/437276,http://vocab.getty.edu/page/ulan/500025682,Men; Women; Madonna and Child; Saint Catherine; Saint George; Saint Jerome,FALSE,
437282,Man with a Celestial Globe,Nicolaes Eliasz Pickenoy,1624,https://images.metmuseum.org/CRDImages/ep/web-large/DP143211.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,41 1/4 x 30 in. (104.8 x 76.2 cm),Paintings,"Bequest of Harry G. Sperling, 1971",https://www.metmuseum.org/art/collection/search/437282,http://vocab.getty.edu/page/ulan/500017284,Men; Portraits; Globes,FALSE,
437283,A Hunting Scene,Piero di Cosimo (Piero di Lorenzo di Piero d'Antonio),1500,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19296-001.jpg,"The Metropolitan Museum of Art, New York",Tempera and oil transferred to Masonite,27 3/4 x 66 3/4 in. (70.5 x 169.5 cm),Paintings,"Gift of Robert Gordon, 1875",https://www.metmuseum.org/art/collection/search/437283,http://vocab.getty.edu/page/ulan/500007508,Bears; Men; Hunting; Centaurs; Satyrs; Deer; Dogs; Lions; Forests,FALSE,
437288,The Crucified Christ,Pietro da Rimini,1333,https://images.metmuseum.org/CRDImages/ep/web-large/DP-12211-001.jpg,"The Metropolitan Museum of Art, New York",Tempera and gold on wood,40 7/8 x 18 in. (103.8 x 45.7 cm),Paintings,"Gift of Mrs. W. Murray Crane, 1939",https://www.metmuseum.org/art/collection/search/437288,http://vocab.getty.edu/page/ulan/500032373,Christ; Crucifixion,FALSE,
437300,"A Cowherd at Valhermeil, Auvers-sur-Oise",Camille Pissarro,1874,https://images.metmuseum.org/CRDImages/ep/web-large/DT1556.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,21 5/8 x 36 1/4 in. (54.9 x 92.1 cm),Paintings,"Gift of Edna H. Sachs, 1956",https://www.metmuseum.org/art/collection/search/437300,http://vocab.getty.edu/page/ulan/500001924,Farms; Cows; Landscapes,FALSE,
437309,Steamboats in the Port of Rouen,Camille Pissarro,1896,https://images.metmuseum.org/CRDImages/ep/web-large/DT1864.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,18 x 21 1/2 in. (45.7 x 54.6 cm),Paintings,"Gift of Arthur J. Neumark, 1958",https://www.metmuseum.org/art/collection/search/437309,http://vocab.getty.edu/page/ulan/500001924,Rivers; Boats,FALSE,
437330,Saints Peter and John Healing the Lame Man,Nicolas Poussin,1655,https://images.metmuseum.org/CRDImages/ep/web-large/DP340180.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,49 1/2 x 65 in. (125.7 x 165.1 cm),Paintings,"Marquand Fund, 1924",https://www.metmuseum.org/art/collection/search/437330,http://vocab.getty.edu/page/ulan/500005036,Men; Saint John the Evangelist; Saint Peter,FALSE,
437331,Orpheus and Eurydice,Nicolas Poussin,1674,https://images.metmuseum.org/CRDImages/ep/web-large/DP-22881-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,47 1/2 x 70 3/4 in. (120.7 x 179.7 cm),Paintings,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",https://www.metmuseum.org/art/collection/search/437331,http://vocab.getty.edu/page/ulan/500005036,Orpheus; Forests; Lyres; Eurydice,FALSE,
437338,The Crucifixion,Jan Provoost,1500,https://images.metmuseum.org/CRDImages/ep/web-large/DT8851.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,Overall 13 1/8 x 10 3/4 in. (33.3 x 27.3 cm); painted surface 12 5/8 x 10 1/4 in. (32.1 x 26 cm),Paintings,"The Jack and Belle Linsky Collection, 1982",https://www.metmuseum.org/art/collection/search/437338,http://vocab.getty.edu/page/ulan/500022669,Bedrooms; Men; Women; Christ; Mary Magdalene; Saint John the Evangelist; Virgin Mary; Annunciation; Crucifixion,FALSE,
437340,"Charles Maurice de Talleyrand Périgord (1754–1838), Prince de Talleyrand",Pierre Paul Prud'hon,1817,https://images.metmuseum.org/CRDImages/ep/web-large/DP148275.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,85 x 55 7/8 in. (215.9 x 141.9 cm),Paintings,"Purchase, Mrs. Charles Wrightsman Gift, in memory of Jacqueline Bouvier Kennedy Onassis, 1994",https://www.metmuseum.org/art/collection/search/437340,http://vocab.getty.edu/page/ulan/500003716,Men; Portraits,FALSE,
437343,The Allegory of the Sorbonne,Pierre Puvis de Chavannes,1889,https://images.metmuseum.org/CRDImages/ep/web-large/DP-14201-031.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,32 5/8 x 180 1/4 in. (82.9 x 457.8 cm),Paintings,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",https://www.metmuseum.org/art/collection/search/437343,http://vocab.getty.edu/page/ulan/500008870,Men; Women,FALSE,
437346,Inter artes et naturam (Between Art and Nature),Pierre Puvis de Chavannes,1900,https://images.metmuseum.org/CRDImages/ep/web-large/DP-14201-039.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,15 7/8 x 44 3/4 in. (40.3 x 113.7 cm),Paintings,"Gift of Mrs. Harry Payne Bingham, 1958",https://www.metmuseum.org/art/collection/search/437346,http://vocab.getty.edu/page/ulan/500008870,Children; Men; Women; Working,FALSE,
437352,A Party of Merrymakers,Pieter Jansz. Quast,1638,https://images.metmuseum.org/CRDImages/ep/web-large/DP146502.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,14 3/4 x 19 1/2 in. (37.5 x 49.5 cm),Paintings,"Bequest of Josephine Bieber, in memory of her husband, Siegfried Bieber, 1970",https://www.metmuseum.org/art/collection/search/437352,http://vocab.getty.edu/page/ulan/500016042,Interiors; Men; Women; Party; Drinking,FALSE,
437355,George Harley Drummond (1783–1855),Sir Henry Raeburn,1809,https://images.metmuseum.org/CRDImages/ep/web-large/DP170904.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,94 1/4 x 58 in. (239.4 x 147.3 cm),Paintings,"Gift of Mrs. Guy Fairfax Cary, in memory of her mother, Mrs. Burke Roche, 1949",https://www.metmuseum.org/art/collection/search/437355,http://vocab.getty.edu/page/ulan/500032325,Men; Portraits; Horses,FALSE,
437356,Alexander Maconochie (1777–1861) of Meadowbank,Sir Henry Raeburn,1823,https://images.metmuseum.org/CRDImages/ep/web-large/DP162164.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,30 1/4 x 25 in. (76.8 x 63.5 cm),Paintings,"Gift of William P. Clyde, 1960",https://www.metmuseum.org/art/collection/search/437356,http://vocab.getty.edu/page/ulan/500032325,Men; Portraits,FALSE,
437361,"Mrs. Richard Alexander Oswald (Louisa Johnston, ?born about 1760, died 1797)",Sir Henry Raeburn,1798,https://images.metmuseum.org/CRDImages/ep/web-large/DP162179.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,48 1/2 x 40 7/8 in. (123.2 x 103.8 cm),Paintings,"Gift of Mrs. Paul Moore, 1980",https://www.metmuseum.org/art/collection/search/437361,http://vocab.getty.edu/page/ulan/500032325,Portraits; Women,FALSE,
437368,Holy Family with an Angel,Raffaellino del Garbo (also known as Raffaelle de' Capponi and Raffaelle de' Carli),1495,https://images.metmuseum.org/CRDImages/ep/web-large/DP-15089-001.jpg,"The Metropolitan Museum of Art, New York","Tempera on canvas, transferred from wood",22 x 15 in. (55.9 x 38.1 cm),Paintings,"Bequest of Benjamin Altman, 1913",https://www.metmuseum.org/art/collection/search/437368,http://vocab.getty.edu/page/ulan/500002831,Angels; Madonna and Child; Saint Joseph,FALSE,
437374,Portrait of a Woman,Jan van Ravesteyn,1635,https://images.metmuseum.org/CRDImages/ep/web-large/DP143159.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,26 7/8 x 22 7/8 in. (68.3 x 58.1 cm),Paintings,"Gift of Henry Goldman, 1912",https://www.metmuseum.org/art/collection/search/437374,http://vocab.getty.edu/page/ulan/500008192,Portraits; Women,FALSE,
437393,The Toilet of Bathsheba,Rembrandt (Rembrandt van Rijn),1643,https://images.metmuseum.org/CRDImages/ep/web-large/DP145915.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,22 1/2 x 30 in. (57.2 x 76.2 cm),Paintings,"Bequest of Benjamin Altman, 1913",https://www.metmuseum.org/art/collection/search/437393,http://vocab.getty.edu/page/ulan/500011051,Female Nudes; Bathsheba,FALSE,
437394,Aristotle with a Bust of Homer,Rembrandt (Rembrandt van Rijn),1653,https://images.metmuseum.org/CRDImages/ep/web-large/DP-30758-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,56 1/2 x 53 3/4 in. (143.5 x 136.5 cm),Paintings,"Purchase, special contributions and funds given or bequeathed by friends of the Museum, 1961",https://www.metmuseum.org/art/collection/search/437394,http://vocab.getty.edu/page/ulan/500011051,Men; Portraits,FALSE,
437400,Portrait of a Man,Rembrandt (Rembrandt van Rijn),1660,https://images.metmuseum.org/CRDImages/ep/web-large/DP145947.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,32 7/8 x 25 3/8 in. (83.5 x 64.5 cm),Paintings,"Marquand Collection, Gift of Henry G. Marquand, 1890",https://www.metmuseum.org/art/collection/search/437400,http://vocab.getty.edu/page/ulan/500011051,Men; Portraits,FALSE,
437409,Portrait of a Woman,Rembrandt,1674,https://images.metmuseum.org/CRDImages/ep/web-large/DP146483.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,47 5/8 x 38 5/8 in. (121 x 98.1 cm),Paintings,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",https://www.metmuseum.org/art/collection/search/437409,http://vocab.getty.edu/page/ulan/500011051,Portraits; Women,FALSE,
437412,Old Woman Cutting Her Nails,Rembrandt (Rembrandt van Rijn),1660,https://images.metmuseum.org/CRDImages/ep/web-large/DP146474.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,49 5/8 x 40 1/8 in. (126.1 x 101.9 cm),Paintings,"Bequest of Benjamin Altman, 1913",https://www.metmuseum.org/art/collection/search/437412,http://vocab.getty.edu/page/ulan/500011051,Portraits; Women,FALSE,
437413,Man in a Red Cloak,Rembrandt,1674,https://images.metmuseum.org/CRDImages/ep/web-large/DP145928.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,15 1/8 x 12 1/4 in. (38.4 x 31.1 cm),Paintings,"The Jules Bache Collection, 1949",https://www.metmuseum.org/art/collection/search/437413,http://vocab.getty.edu/page/ulan/500011051,Men; Portraits,FALSE,
