content,used,date_used
"Your mind is the limit. As long as the mind can envision that you can do something, you can do it - as long as you believe 100 percent. - Arnold Schwarzenegger",FALSE,
"If you want to change something, change it now. Don't wait for the 'right time'. - Unknown",FALSE,
"Happiness is a choice, not a result. Nothing will make you happy until you choose to be happy. - Ralph Marston",FALSE,
"It's not what you have, but what you do with it. - Unknown",FALSE,
"The biggest risk is not taking a risk. In a world that's changing very quickly, the only strategy that is guaranteed to fail is not taking risks. - Mark Zuckerberg",FALSE,
You are never too old to set another goal or to dream a new dream. - C.S. Lewis,FALSE,
"We are what we repeatedly do. Excellence, then, is not an act, but a habit. - Aristotle",FALSE,
"Your worth is not what you have, but who you are. - Unknown",FALSE,
The best way to get started is to quit talking and begin doing. - Walt Disney,FALSE,
Life is either a daring adventure or nothing at all. - Helen Keller,FALSE,
"If you want to be successful, you have to be willing to do what unsuccessful people aren't willing to do. - Unknown",FALSE,
We are made of stardust. - Carl Sagan,FALSE,
Nothing in the world can take the place of persistence. Talent will not; nothing is more common than unsuccessful men with talent. Genius will not; unrewarded genius is almost a proverb. Education will not; the world is full of educated derelicts. Persistence and determination alone are omnipotent. - Calvin Coolidge,FALSE,
The biggest mistake is to be paralyzed by the fear of making a mistake. - Unknown,FALSE,
"If it seems your world is falling apart, perhaps it's just reassembling into a new shape. - Unknown",FALSE,
The best way to learn something is to start doing it. - Unknown,FALSE,
"If you want to be rich, count the things money can't buy. - Unknown",FALSE,
The greatest obstacle to change is comfort. - Unknown,FALSE,
"If you feel lost, you might just be at the beginning of a new discovery. - Unknown",FALSE,
The best way to keep your friends is to be a friend. - Elbert Hubbard,FALSE,
"If you want things to change, you have to change. - Jim Rohn",FALSE,
The greatest source of knowledge is experience. - Albert Einstein,FALSE,
"If it seems like nothing is happening, remember that a tree also grows in silence. - Chinese Proverb",FALSE,
The best way to make sense of change is to dance with it. - Alan Watts,FALSE,
"If you want to be exceptional, stop trying to be normal. - Unknown",FALSE,
The greatest courage is to be yourself in a world that is trying to make you into something else. - E. E. Cummings,FALSE,
"If you find you can't persuade others, perhaps you're trying to persuade the wrong people. - Unknown",FALSE,
The best way to move forward is to take a step. Any step. - Martin Luther King Jr.,FALSE,
"If you want to gain something, you must first give something up. - Unknown",FALSE,
The greatest prison is a mind full of fear. - Unknown,FALSE,
"If it seems you have no choice, remember that you always have a choice in your attitude. - Viktor Frankl",FALSE,
The best way to deal with the past is to accept it and let it go. - Eckhart Tolle,FALSE,
"If you want to be understood, first seek to understand. - Saint Francis of Assisi",FALSE,
The greatest obstacle to learning is thinking you already know everything. - Unknown,FALSE,
"If you feel tired of fighting, perhaps you are fighting in the wrong war. - Unknown",FALSE,
The best way to find meaning is to create it. - Unknown,FALSE,
"If you want to be inspired, surround yourself with inspiring people. - Unknown",FALSE,
The greatest gift you can give your children are roots and wings. - Hodding Carter,FALSE,
"If it seems your world has collapsed, remember that new cities are built from the ruins. - Unknown",FALSE,
"The best way to learn something is to find a teacher. It can be a book, a person, or a mistake. - Unknown",FALSE,
"If you want peace, stop wanting things to be different. - Epictetus",FALSE,
"The greatest tragedy is not death, but a life without purpose. - Myles Munroe",FALSE,
"If you feel you can't find a path, perhaps you are meant to create your own. - Unknown",FALSE,
The best way to deal with criticism is to consider its source. - Unknown,FALSE,
"If you want to be happy, stop looking for reasons to be unhappy. - Unknown",FALSE,
The greatest secret to success is getting started. - Mark Twain,FALSE,
"If you think you are too small to make a difference, try sleeping in a room with a mosquito. - Dalai Lama",FALSE,
The best way to stay in shape is to do what you enjoy. - Unknown,FALSE,
"If you want to be interesting, be yourself. Everyone else is already taken. - Oscar Wilde",FALSE,
The greatest investment is an investment in yourself. - Warren Buffett,FALSE,
"If you feel you are failing, remember that Thomas Edison made 1,000 unsuccessful attempts. - Unknown",FALSE,
The best way to deal with uncertainty is to accept it as the only certainty. - Unknown,FALSE,
"If you want to be creative, you have to let go of the fear of making mistakes. - Scott Adams",FALSE,
"The greatest art is not in never falling, but in always rising. - Confucius",FALSE,
"If you feel you are not reaching your goal, don't change the goal, change the steps toward it. - Zig Ziglar",FALSE,
The best way to get rid of fear is to do the thing you are afraid of. - Ralph Waldo Emerson,FALSE,
"If you want people to trust you, be trustworthy. - Stephen Covey",FALSE,
"The greatest source of strength is not what you have, but who you are. - Unknown",FALSE,
"If you feel you are failing, remember that even the longest journey begins with a single step. - Lao Tzu",FALSE,
The best way to deal with grief is to allow yourself to feel it. - Unknown,FALSE,
"If you want to be happy, find something more important than yourself. - Albert Schweitzer",FALSE,
The greatest gift you can give the world is your own transformation. - Unknown,FALSE,
"The goal is not to be better than others, but to be better than you were yesterday. - Indian Proverb",FALSE,
"Slow is smooth, and smooth is fast. - Navy SEALs Proverb",FALSE,
The best ideas come as jokes. Make your thinking as funny as possible. - David Ogilvy,FALSE,
Never interrupt your enemy when he is making a mistake. - Napoleon Bonaparte,FALSE,
Fortune favors the prepared. - Louis Pasteur,FALSE,
There is beauty in simplicity. - Proverb,FALSE,
"If a thing is worth doing, it is worth doing well. - Philip Stanhope",FALSE,
The two most important days in your life are the day you are born and the day you find out why. - Mark Twain,FALSE,
Tell me and I forget. Teach me and I may remember. Involve me and I learn. - Benjamin Franklin,FALSE,
Courage is knowing what not to fear. - Plato,FALSE,
"If you want to judge a person, look at how they treat their inferiors, not their equals. - J. K. Rowling",FALSE,
"It is no shame not to know, but it is a shame not to wish to learn. - Benjamin Franklin",FALSE,
"We are what we repeatedly do. Excellence, then, is not an act, but a habit. - Aristotle",FALSE,
The only true wisdom is in knowing you know nothing. - Socrates,FALSE,
"It does not matter how slowly you go, as long as you do not stop. - Confucius",FALSE,
I can summarize everything I've learned about life in three words: it goes on. - Robert Frost,FALSE,
The best way out of difficulty is through it. - Robert Frost,FALSE,
The fall into the abyss is not as bad as what awaits you there. - Unknown,FALSE,
A well-spent day brings happy sleep. - Leonardo da Vinci,FALSE,
Life is what happens to you while you're busy making other plans. - John Lennon,FALSE,
"We are all in the gutter, but some of us are looking at the stars. - Oscar Wilde",FALSE,
"Nothing great was ever achieved without great men, and men are great only if they are determined to be so. - Charles de Gaulle",FALSE,
Weak people take revenge. Strong people forgive. Intelligent people ignore. - Albert Einstein,FALSE,
"I can't change the direction of the wind, but I can adjust my sails to always reach my destination. - Jimmy Dean",FALSE,
Any fool can know. The point is to understand. - Albert Einstein,FALSE,
"The world breaks everyone, and afterward, some are strong at the broken places. - Ernest Hemingway",FALSE,
Wisdom is the reward for a lifetime of listening when you would have preferred to talk. - Mark Twain,FALSE,
"If you want to build a ship, don't drum up people to gather wood, but teach them to yearn for the vast and endless sea. - Antoine de Saint-Exupéry",FALSE,
The world belongs to those who don't lose their cool over it. - Charles Bukowski,FALSE,
Writing is easy. You just sit at a typewriter and bleed. - Ernest Hemingway,FALSE,
Life is 10% what happens to us and 90% how we react to it. - Charles R. Swindoll,FALSE,
"In order to be irreplaceable, one must always be different. - Coco Chanel",FALSE,
"Not strength, but persistence in great matters makes people great. - Samuel Johnson",FALSE,
"If you want to be a writer, you must do two things above all others: read a lot and write a lot. - Stephen King",FALSE,
Success is the best revenge. - Frank Sinatra,FALSE,
"If you're going through hell, keep going. - Winston Churchill",FALSE,
The best way to get through something is to go straight through it. - Unknown,FALSE,
"Not every day has to be good, but there is something good in every day. - Unknown",FALSE,
"Your mind is the limit. As long as the mind can envision that you can do something, you can do it - as long as you believe 100 percent. - Arnold Schwarzenegger",FALSE,
"If you want to change something, change it now. Don't wait for the 'right time'. - Unknown",FALSE,
"Happiness is a choice, not a result. Nothing will make you happy until you choose to be happy. - Ralph Marston",FALSE,
"It's not what you have, but what you do with it. - Unknown",FALSE,
"The biggest risk is not taking a risk. In a world that's changing very quickly, the only strategy that is guaranteed to fail is not taking risks. - Mark Zuckerberg",FALSE,
You are never too old to set another goal or to dream a new dream. - C.S. Lewis,FALSE,
"We are what we repeatedly do. Excellence, then, is not an act, but a habit. - Aristotle",FALSE,
"Your worth is not what you have, but who you are. - Unknown",FALSE,
The best way to get started is to quit talking and begin doing. - Walt Disney,FALSE,
Life is either a daring adventure or nothing at all. - Helen Keller,FALSE,
"If you want to be successful, you have to be willing to do what unsuccessful people aren't willing to do. - Unknown",FALSE,
We are made of stardust. - Carl Sagan,FALSE,
Nothing in the world can take the place of persistence. Talent will not; nothing is more common than unsuccessful men with talent. Genius will not; unrewarded genius is almost a proverb. Education will not; the world is full of educated derelicts. Persistence and determination alone are omnipotent. - Calvin Coolidge,FALSE,
The biggest mistake is to be paralyzed by the fear of making a mistake. - Unknown,FALSE,
"If it seems your world is falling apart, perhaps it's just reassembling into a new shape. - Unknown",FALSE,
The best way to learn something is to start doing it. - Unknown,FALSE,
"If you want to be rich, count the things money can't buy. - Unknown",FALSE,
The greatest obstacle to change is comfort. - Unknown,FALSE,
"If you feel lost, you might just be at the beginning of a new discovery. - Unknown",FALSE,
The best way to keep your friends is to be a friend. - Elbert Hubbard,FALSE,
"If you want things to change, you have to change. - Jim Rohn",FALSE,
The greatest source of knowledge is experience. - Albert Einstein,FALSE,
"If it seems like nothing is happening, remember that a tree also grows in silence. - Chinese Proverb",FALSE,
The best way to make sense of change is to dance with it. - Alan Watts,FALSE,
"If you want to be exceptional, stop trying to be normal. - Unknown",FALSE,
The greatest courage is to be yourself in a world that is trying to make you into something else. - E. E. Cummings,FALSE,
"If you find you can't persuade others, perhaps you're trying to persuade the wrong people. - Unknown",FALSE,
The best way to move forward is to take a step. Any step. - Martin Luther King Jr.,FALSE,
"If you want to gain something, you must first give something up. - Unknown",FALSE,
The greatest prison is a mind full of fear. - Unknown,FALSE,
"If it seems you have no choice, remember that you always have a choice in your attitude. - Viktor Frankl",FALSE,
The best way to deal with the past is to accept it and let it go. - Eckhart Tolle,FALSE,
"If you want to be understood, first seek to understand. - Saint Francis of Assisi",FALSE,
The greatest obstacle to learning is thinking you already know everything. - Unknown,FALSE,
"If you feel tired of fighting, perhaps you are fighting in the wrong war. - Unknown",FALSE,
The best way to find meaning is to create it. - Unknown,FALSE,
"If you want to be inspired, surround yourself with inspiring people. - Unknown",FALSE,
The greatest gift you can give your children are roots and wings. - Hodding Carter,FALSE,
"If it seems your world has collapsed, remember that new cities are built from the ruins. - Unknown",FALSE,
"The best way to learn something is to find a teacher. It can be a book, a person, or a mistake. - Unknown",FALSE,
"If you want peace, stop wanting things to be different. - Epictetus",FALSE,
"The greatest tragedy is not death, but a life without purpose. - Myles Munroe",FALSE,
"If you feel you can't find a path, perhaps you are meant to create your own. - Unknown",FALSE,
The best way to deal with criticism is to consider its source. - Unknown,FALSE,
"If you want to be happy, stop looking for reasons to be unhappy. - Unknown",FALSE,
The greatest secret to success is getting started. - Mark Twain,FALSE,
"If you think you are too small to make a difference, try sleeping in a room with a mosquito. - Dalai Lama",FALSE,
The best way to stay in shape is to do what you enjoy. - Unknown,FALSE,
"If you want to be interesting, be yourself. Everyone else is already taken. - Oscar Wilde",FALSE,
The greatest investment is an investment in yourself. - Warren Buffett,FALSE,
"If you feel you are failing, remember that Thomas Edison made 1,000 unsuccessful attempts. - Unknown",FALSE,
The best way to deal with uncertainty is to accept it as the only certainty. - Unknown,FALSE,
"If you want to be creative, you have to let go of the fear of making mistakes. - Scott Adams",FALSE,
"The greatest art is not in never falling, but in always rising. - Confucius",FALSE,
"If you feel you are not reaching your goal, don't change the goal, change the steps toward it. - Zig Ziglar",FALSE,
The best way to get rid of fear is to do the thing you are afraid of. - Ralph Waldo Emerson,FALSE,
"If you want people to trust you, be trustworthy. - Stephen Covey",FALSE,
"The greatest source of strength is not what you have, but who you are. - Unknown",FALSE,
"If you feel you are failing, remember that even the longest journey begins with a single step. - Lao Tzu",FALSE,
The best way to deal with grief is to allow yourself to feel it. - Unknown,FALSE,
"If you want to be happy, find something more important than yourself. - Albert Schweitzer",FALSE,
The greatest gift you can give the world is your own transformation. - Unknown,FALSE,
"The goal is not to be better than others, but to be better than you were yesterday. - Indian Proverb",FALSE,
"Slow is smooth, and smooth is fast. - Navy SEALs Proverb",FALSE,
The best ideas come as jokes. Make your thinking as funny as possible. - David Ogilvy,FALSE,
Never interrupt your enemy when he is making a mistake. - Napoleon Bonaparte,FALSE,
Fortune favors the prepared. - Louis Pasteur,FALSE,
There is beauty in simplicity. - Proverb,FALSE,
"If a thing is worth doing, it is worth doing well. - Philip Stanhope",FALSE,
The two most important days in your life are the day you are born and the day you find out why. - Mark Twain,FALSE,
Tell me and I forget. Teach me and I may remember. Involve me and I learn. - Benjamin Franklin,FALSE,
Courage is knowing what not to fear. - Plato,FALSE,
"If you want to judge a person, look at how they treat their inferiors, not their equals. - J. K. Rowling",FALSE,
"It is no shame not to know, but it is a shame not to wish to learn. - Benjamin Franklin",FALSE,
"We are what we repeatedly do. Excellence, then, is not an act, but a habit. - Aristotle",FALSE,
The only true wisdom is in knowing you know nothing. - Socrates,FALSE,
"It does not matter how slowly you go, as long as you do not stop. - Confucius",FALSE,
I can summarize everything I've learned about life in three words: it goes on. - Robert Frost,FALSE,
The best way out of difficulty is through it. - Robert Frost,FALSE,
The fall into the abyss is not as bad as what awaits you there. - Unknown,FALSE,
A well-spent day brings happy sleep. - Leonardo da Vinci,FALSE,
Life is what happens to you while you're busy making other plans. - John Lennon,FALSE,
"We are all in the gutter, but some of us are looking at the stars. - Oscar Wilde",FALSE,
"Nothing great was ever achieved without great men, and men are great only if they are determined to be so. - Charles de Gaulle",FALSE,
Weak people take revenge. Strong people forgive. Intelligent people ignore. - Albert Einstein,FALSE,
"I can't change the direction of the wind, but I can adjust my sails to always reach my destination. - Jimmy Dean",FALSE,
Any fool can know. The point is to understand. - Albert Einstein,FALSE,
"The world breaks everyone, and afterward, some are strong at the broken places. - Ernest Hemingway",FALSE,
Wisdom is the reward for a lifetime of listening when you would have preferred to talk. - Mark Twain,FALSE,
"If you want to build a ship, don't drum up people to gather wood, but teach them to yearn for the vast and endless sea. - Antoine de Saint-Exupéry",FALSE,
The world belongs to those who don't lose their cool over it. - Charles Bukowski,FALSE,
Writing is easy. You just sit at a typewriter and bleed. - Ernest Hemingway,FALSE,
Life is 10% what happens to us and 90% how we react to it. - Charles R. Swindoll,FALSE,
"In order to be irreplaceable, one must always be different. - Coco Chanel",FALSE,
"Not strength, but persistence in great matters makes people great. - Samuel Johnson",FALSE,
"If you want to be a writer, you must do two things above all others: read a lot and write a lot. - Stephen King",FALSE,
Success is the best revenge. - Frank Sinatra,FALSE,
"If you're going through hell, keep going. - Winston Churchill",FALSE,
The best way to get through something is to go straight through it. - Unknown,FALSE,
"Not every day has to be good, but there is something good in every day. - Unknown",FALSE,
"Your mind is the limit. As long as the mind can envision that you can do something, you can do it - as long as you believe 100 percent. - Arnold Schwarzenegger",FALSE,
"If you want to change something, change it now. Don't wait for the 'right time'. - Unknown",FALSE,
"Happiness is a choice, not a result. Nothing will make you happy until you choose to be happy. - Ralph Marston",FALSE,
"It's not what you have, but what you do with it. - Unknown",FALSE,
"The biggest risk is not taking a risk. In a world that's changing very quickly, the only strategy that is guaranteed to fail is not taking risks. - Mark Zuckerberg",FALSE,
You are never too old to set another goal or to dream a new dream. - C.S. Lewis,FALSE,
"We are what we repeatedly do. Excellence, then, is not an act, but a habit. - Aristotle",FALSE,
"Your worth is not what you have, but who you are. - Unknown",FALSE,
The best way to get started is to quit talking and begin doing. - Walt Disney,FALSE,
Life is either a daring adventure or nothing at all. - Helen Keller,FALSE,
"If you want to be successful, you have to be willing to do what unsuccessful people aren't willing to do. - Unknown",FALSE,
We are made of stardust. - Carl Sagan,FALSE,
Nothing in the world can take the place of persistence. Talent will not; nothing is more common than unsuccessful men with talent. Genius will not; unrewarded genius is almost a proverb. Education will not; the world is full of educated derelicts. Persistence and determination alone are omnipotent. - Calvin Coolidge,FALSE,
The biggest mistake is to be paralyzed by the fear of making a mistake. - Unknown,FALSE,
"If it seems your world is falling apart, perhaps it's just reassembling into a new shape. - Unknown",FALSE,
The best way to learn something is to start doing it. - Unknown,FALSE,
"If you want to be rich, count the things money can't buy. - Unknown",FALSE,
The greatest obstacle to change is comfort. - Unknown,FALSE,
"If you feel lost, you might just be at the beginning of a new discovery. - Unknown",FALSE,
The best way to keep your friends is to be a friend. - Elbert Hubbard,FALSE,
"If you want things to change, you have to change. - Jim Rohn",FALSE,
The greatest source of knowledge is experience. - Albert Einstein,FALSE,
"If it seems like nothing is happening, remember that a tree also grows in silence. - Chinese Proverb",FALSE,
The best way to make sense of change is to dance with it. - Alan Watts,FALSE,
"If you want to be exceptional, stop trying to be normal. - Unknown",FALSE,
The greatest courage is to be yourself in a world that is trying to make you into something else. - E. E. Cummings,FALSE,
"If you find you can't persuade others, perhaps you're trying to persuade the wrong people. - Unknown",FALSE,
The best way to move forward is to take a step. Any step. - Martin Luther King Jr.,FALSE,
"If you want to gain something, you must first give something up. - Unknown",FALSE,
The greatest prison is a mind full of fear. - Unknown,FALSE,
"If it seems you have no choice, remember that you always have a choice in your attitude. - Viktor Frankl",FALSE,
The best way to deal with the past is to accept it and let it go. - Eckhart Tolle,FALSE,
"If you want to be understood, first seek to understand. - Saint Francis of Assisi",FALSE,
The greatest obstacle to learning is thinking you already know everything. - Unknown,FALSE,
"If you feel tired of fighting, perhaps you are fighting in the wrong war. - Unknown",FALSE,
The best way to find meaning is to create it. - Unknown,FALSE,
"If you want to be inspired, surround yourself with inspiring people. - Unknown",FALSE,
The greatest gift you can give your children are roots and wings. - Hodding Carter,FALSE,
"If it seems your world has collapsed, remember that new cities are built from the ruins. - Unknown",FALSE,
"The best way to learn something is to find a teacher. It can be a book, a person, or a mistake. - Unknown",FALSE,
"If you want peace, stop wanting things to be different. - Epictetus",FALSE,
"The greatest tragedy is not death, but a life without purpose. - Myles Munroe",FALSE,
"If you feel you can't find a path, perhaps you are meant to create your own. - Unknown",FALSE,
The best way to deal with criticism is to consider its source. - Unknown,FALSE,
"If you want to be happy, stop looking for reasons to be unhappy. - Unknown",FALSE,
The greatest secret to success is getting started. - Mark Twain,FALSE,
"If you think you are too small to make a difference, try sleeping in a room with a mosquito. - Dalai Lama",FALSE,
The best way to stay in shape is to do what you enjoy. - Unknown,FALSE,
"If you want to be interesting, be yourself. Everyone else is already taken. - Oscar Wilde",FALSE,
The greatest investment is an investment in yourself. - Warren Buffett,FALSE,
"If you feel you are failing, remember that Thomas Edison made 1,000 unsuccessful attempts. - Unknown",FALSE,
The best way to deal with uncertainty is to accept it as the only certainty. - Unknown,FALSE,
"If you want to be creative, you have to let go of the fear of making mistakes. - Scott Adams",FALSE,
"The greatest art is not in never falling, but in always rising. - Confucius",FALSE,
"If you feel you are not reaching your goal, don't change the goal, change the steps toward it. - Zig Ziglar",FALSE,
The best way to get rid of fear is to do the thing you are afraid of. - Ralph Waldo Emerson,FALSE,
"If you want people to trust you, be trustworthy. - Stephen Covey",FALSE,
"The greatest source of strength is not what you have, but who you are. - Unknown",FALSE,
"If you feel you are failing, remember that even the longest journey begins with a single step. - Lao Tzu",FALSE,
The best way to deal with grief is to allow yourself to feel it. - Unknown,FALSE,
"If you want to be happy, find something more important than yourself. - Albert Schweitzer",FALSE,
The greatest gift you can give the world is your own transformation. - Unknown,FALSE,
"The goal is not to be better than others, but to be better than you were yesterday. - Indian Proverb",FALSE,
"Slow is smooth, and smooth is fast. - Navy SEALs Proverb",FALSE,
The best ideas come as jokes. Make your thinking as funny as possible. - David Ogilvy,FALSE,
Never interrupt your enemy when he is making a mistake. - Napoleon Bonaparte,FALSE,
Fortune favors the prepared. - Louis Pasteur,FALSE,
There is beauty in simplicity. - Proverb,FALSE,
"If a thing is worth doing, it is worth doing well. - Philip Stanhope",FALSE,
The two most important days in your life are the day you are born and the day you find out why. - Mark Twain,FALSE,
Tell me and I forget. Teach me and I may remember. Involve me and I learn. - Benjamin Franklin,FALSE,
Courage is knowing what not to fear. - Plato,FALSE,
"If you want to judge a person, look at how they treat their inferiors, not their equals. - J. K. Rowling",FALSE,
"It is no shame not to know, but it is a shame not to wish to learn. - Benjamin Franklin",FALSE,
"We are what we repeatedly do. Excellence, then, is not an act, but a habit. - Aristotle",FALSE,
The only true wisdom is in knowing you know nothing. - Socrates,FALSE,
"It does not matter how slowly you go, as long as you do not stop. - Confucius",FALSE,
I can summarize everything I've learned about life in three words: it goes on. - Robert Frost,FALSE,
The best way out of difficulty is through it. - Robert Frost,FALSE,
The fall into the abyss is not as bad as what awaits you there. - Unknown,FALSE,
A well-spent day brings happy sleep. - Leonardo da Vinci,FALSE,
Life is what happens to you while you're busy making other plans. - John Lennon,FALSE,
"We are all in the gutter, but some of us are looking at the stars. - Oscar Wilde",FALSE,
"Nothing great was ever achieved without great men, and men are great only if they are determined to be so. - Charles de Gaulle",FALSE,
Weak people take revenge. Strong people forgive. Intelligent people ignore. - Albert Einstein,FALSE,
"I can't change the direction of the wind, but I can adjust my sails to always reach my destination. - Jimmy Dean",FALSE,
Any fool can know. The point is to understand. - Albert Einstein,FALSE,
"The world breaks everyone, and afterward, some are strong at the broken places. - Ernest Hemingway",FALSE,
Wisdom is the reward for a lifetime of listening when you would have preferred to talk. - Mark Twain,FALSE,
"If you want to build a ship, don't drum up people to gather wood, but teach them to yearn for the vast and endless sea. - Antoine de Saint-Exupéry",FALSE,
The world belongs to those who don't lose their cool over it. - Charles Bukowski,FALSE,
Writing is easy. You just sit at a typewriter and bleed. - Ernest Hemingway,FALSE,
Life is 10% what happens to us and 90% how we react to it. - Charles R. Swindoll,FALSE,
"In order to be irreplaceable, one must always be different. - Coco Chanel",FALSE,
"Not strength, but persistence in great matters makes people great. - Samuel Johnson",FALSE,
"If you want to be a writer, you must do two things above all others: read a lot and write a lot. - Stephen King",FALSE,
Success is the best revenge. - Frank Sinatra,FALSE,
"If you're going through hell, keep going. - Winston Churchill",FALSE,
The best way to get through something is to go straight through it. - Unknown,FALSE,
"Not every day has to be good, but there is something good in every day. - Unknown",FALSE,
"Your mind is the limit. As long as the mind can envision that you can do something, you can do it - as long as you believe 100 percent. - Arnold Schwarzenegger",FALSE,
"If you want to change something, change it now. Don't wait for the 'right time'. - Unknown",FALSE,
"Happiness is a choice, not a result. Nothing will make you happy until you choose to be happy. - Ralph Marston",FALSE,
"It's not what you have, but what you do with it. - Unknown",FALSE,
"The biggest risk is not taking a risk. In a world that's changing very quickly, the only strategy that is guaranteed to fail is not taking risks. - Mark Zuckerberg",FALSE,
You are never too old to set another goal or to dream a new dream. - C.S. Lewis,FALSE,
"We are what we repeatedly do. Excellence, then, is not an act, but a habit. - Aristotle",FALSE,
"Your worth is not what you have, but who you are. - Unknown",FALSE,
The best way to get started is to quit talking and begin doing. - Walt Disney,FALSE,
Life is either a daring adventure or nothing at all. - Helen Keller,FALSE,
"If you want to be successful, you have to be willing to do what unsuccessful people aren't willing to do. - Unknown",FALSE,
We are made of stardust. - Carl Sagan,FALSE,
Nothing in the world can take the place of persistence. Talent will not; nothing is more common than unsuccessful men with talent. Genius will not; unrewarded genius is almost a proverb. Education will not; the world is full of educated derelicts. Persistence and determination alone are omnipotent. - Calvin Coolidge,FALSE,
The biggest mistake is to be paralyzed by the fear of making a mistake. - Unknown,FALSE,
"If it seems your world is falling apart, perhaps it's just reassembling into a new shape. - Unknown",FALSE,
The best way to learn something is to start doing it. - Unknown,FALSE,
"If you want to be rich, count the things money can't buy. - Unknown",FALSE,
The greatest obstacle to change is comfort. - Unknown,FALSE,
"If you feel lost, you might just be at the beginning of a new discovery. - Unknown",FALSE,
The best way to keep your friends is to be a friend. - Elbert Hubbard,FALSE,
"If you want things to change, you have to change. - Jim Rohn",FALSE,
The greatest source of knowledge is experience. - Albert Einstein,FALSE,
"If it seems like nothing is happening, remember that a tree also grows in silence. - Chinese Proverb",FALSE,
The best way to make sense of change is to dance with it. - Alan Watts,FALSE,
"If you want to be exceptional, stop trying to be normal. - Unknown",FALSE,
The greatest courage is to be yourself in a world that is trying to make you into something else. - E. E. Cummings,FALSE,
"If you find you can't persuade others, perhaps you're trying to persuade the wrong people. - Unknown",FALSE,
The best way to move forward is to take a step. Any step. - Martin Luther King Jr.,FALSE,
"If you want to gain something, you must first give something up. - Unknown",FALSE,
The greatest prison is a mind full of fear. - Unknown,FALSE,
"If it seems you have no choice, remember that you always have a choice in your attitude. - Viktor Frankl",FALSE,
The best way to deal with the past is to accept it and let it go. - Eckhart Tolle,FALSE,
"If you want to be understood, first seek to understand. - Saint Francis of Assisi",FALSE,
The greatest obstacle to learning is thinking you already know everything. - Unknown,FALSE,
"If you feel tired of fighting, perhaps you are fighting in the wrong war. - Unknown",FALSE,
The best way to find meaning is to create it. - Unknown,FALSE,
"If you want to be inspired, surround yourself with inspiring people. - Unknown",FALSE,
The greatest gift you can give your children are roots and wings. - Hodding Carter,FALSE,
"If it seems your world has collapsed, remember that new cities are built from the ruins. - Unknown",FALSE,
"The best way to learn something is to find a teacher. It can be a book, a person, or a mistake. - Unknown",FALSE,
"If you want peace, stop wanting things to be different. - Epictetus",FALSE,
"The greatest tragedy is not death, but a life without purpose. - Myles Munroe",FALSE,
"If you feel you can't find a path, perhaps you are meant to create your own. - Unknown",FALSE,
The best way to deal with criticism is to consider its source. - Unknown,FALSE,
"If you want to be happy, stop looking for reasons to be unhappy. - Unknown",FALSE,
The greatest secret to success is getting started. - Mark Twain,FALSE,
"If you think you are too small to make a difference, try sleeping in a room with a mosquito. - Dalai Lama",FALSE,
The best way to stay in shape is to do what you enjoy. - Unknown,FALSE,
"If you want to be interesting, be yourself. Everyone else is already taken. - Oscar Wilde",FALSE,
The greatest investment is an investment in yourself. - Warren Buffett,FALSE,
"If you feel you are failing, remember that Thomas Edison made 1,000 unsuccessful attempts. - Unknown",FALSE,
The best way to deal with uncertainty is to accept it as the only certainty. - Unknown,FALSE,
"If you want to be creative, you have to let go of the fear of making mistakes. - Scott Adams",FALSE,
"The greatest art is not in never falling, but in always rising. - Confucius",FALSE,
"If you feel you are not reaching your goal, don't change the goal, change the steps toward it. - Zig Ziglar",FALSE,
The best way to get rid of fear is to do the thing you are afraid of. - Ralph Waldo Emerson,FALSE,
"If you want people to trust you, be trustworthy. - Stephen Covey",FALSE,
"The greatest source of strength is not what you have, but who you are. - Unknown",FALSE,
"If you feel you are failing, remember that even the longest journey begins with a single step. - Lao Tzu",FALSE,
The best way to deal with grief is to allow yourself to feel it. - Unknown,FALSE,
"If you want to be happy, find something more important than yourself. - Albert Schweitzer",FALSE,
The greatest gift you can give the world is your own transformation. - Unknown,FALSE,
"The goal is not to be better than others, but to be better than you were yesterday. - Indian Proverb",FALSE,
"Slow is smooth, and smooth is fast. - Navy SEALs Proverb",FALSE,
The best ideas come as jokes. Make your thinking as funny as possible. - David Ogilvy,FALSE,
Never interrupt your enemy when he is making a mistake. - Napoleon Bonaparte,FALSE,
Fortune favors the prepared. - Louis Pasteur,FALSE,
There is beauty in simplicity. - Proverb,FALSE,
"If a thing is worth doing, it is worth doing well. - Philip Stanhope",FALSE,
The two most important days in your life are the day you are born and the day you find out why. - Mark Twain,FALSE,
Tell me and I forget. Teach me and I may remember. Involve me and I learn. - Benjamin Franklin,FALSE,
Courage is knowing what not to fear. - Plato,FALSE,
"If you want to judge a person, look at how they treat their inferiors, not their equals. - J. K. Rowling",FALSE,
"It is no shame not to know, but it is a shame not to wish to learn. - Benjamin Franklin",FALSE,
"We are what we repeatedly do. Excellence, then, is not an act, but a habit. - Aristotle",FALSE,
The only true wisdom is in knowing you know nothing. - Socrates,FALSE,
"It does not matter how slowly you go, as long as you do not stop. - Confucius",FALSE,
I can summarize everything I've learned about life in three words: it goes on. - Robert Frost,FALSE,
The best way out of difficulty is through it. - Robert Frost,FALSE,
The fall into the abyss is not as bad as what awaits you there. - Unknown,FALSE,
A well-spent day brings happy sleep. - Leonardo da Vinci,FALSE,
